patch_id,source_image_id,split,original_image_height,original_image_width,patch_row,patch_col,patch_height,patch_width,glacier_pixel_count,background_pixel_count,glacier_percentage,kept_or_filtered,padding_applied,padding_bottom,padding_right,padding_pixels,mean_B2,std_B2,mean_B3,std_B3,mean_B4,std_B4,mean_B8,std_B8,mean_B11,std_B11,mean_B12,std_B12,mean_NDVI,std_NDVI,mean_NDWI,std_NDWI,mean_NDSI,std_NDSI,mean_Elev,std_Elev,mean_Slope,std_Slope,mean_Aspect,std_Aspect
0237_r0000_c0032,0237,test,77,68,0,32,64,64,228,3868,5.5664,kept,True,19,28,3980,0.410694,0.125287,0.40083,0.110747,0.395681,0.100427,0.400543,0.076897,0.208742,0.04106,0.195452,0.031792,0.016753,0.061204,-0.015161,0.080827,0.287803,0.240809,4985.470703,75.840218,30.489094,10.130654,290.377747,42.98048
0237_r0032_c0000,0237,test,77,68,32,0,64,64,338,3758,8.252,kept,True,19,28,3980,0.417355,0.133943,0.407675,0.121313,0.402588,0.112987,0.404352,0.0983,0.221014,0.042681,0.209146,0.036116,0.008875,0.044192,-0.00665,0.063793,0.269612,0.228685,5035.208008,94.486977,34.925369,13.437166,247.091217,108.172142
0237_r0032_c0032,0237,test,77,68,32,32,64,64,193,3903,4.7119,kept,True,19,28,3980,0.47268,0.076756,0.452618,0.070212,0.438857,0.067481,0.432168,0.063379,0.210275,0.038083,0.199842,0.029832,-0.006973,0.017557,0.022232,0.022132,0.361281,0.122725,5105.605957,121.563576,43.06572,14.770091,308.79303,31.203686
0238_r0000_c0000,0238,test,63,95,0,0,64,64,722,3374,17.627,kept,True,1,1,159,0.142769,0.046609,0.161718,0.043657,0.175323,0.041439,0.261398,0.027544,0.295087,0.023983,0.259435,0.027537,0.199472,0.122426,-0.239136,0.132639,-0.294547,0.138762,4737.571289,86.628082,24.520342,5.442434,274.847626,20.416952
0238_r0000_c0032,0238,test,63,95,0,32,64,64,656,3440,16.0156,kept,True,1,1,159,0.215194,0.093844,0.223139,0.084818,0.230437,0.078648,0.284635,0.053111,0.273838,0.038569,0.247523,0.035809,0.120268,0.122796,-0.141831,0.143901,-0.123515,0.214856,4878.608398,85.100967,27.946945,9.424525,281.582275,34.60244
0239_r0000_c0000,0239,test,60,73,0,0,64,64,515,3581,12.5732,kept,True,4,23,1764,0.192335,0.072071,0.207716,0.064775,0.218124,0.061635,0.27332,0.043189,0.299044,0.026266,0.277354,0.028263,0.116694,0.110364,-0.142628,0.119058,-0.186582,0.155227,4784.401367,99.634865,28.653053,5.493022,284.636353,17.696615
0239_r0000_c0032,0239,test,60,73,0,32,64,64,316,3780,7.7148,kept,True,4,23,1764,0.273364,0.078688,0.278593,0.071089,0.284196,0.066945,0.312004,0.057792,0.288362,0.03624,0.268463,0.031057,0.050619,0.04536,-0.062735,0.057692,-0.026984,0.146168,4904.033203,70.997078,30.624294,6.894818,292.050354,20.198469
0242_r0000_c0000,0242,test,130,120,0,0,64,64,128,3968,3.125,kept,True,30,8,4880,0.424845,0.065155,0.419867,0.060896,0.420741,0.057799,0.42959,0.051608,0.271592,0.037971,0.236429,0.024674,0.011236,0.020328,-0.012697,0.024817,0.207093,0.107206,5039.040039,43.788239,21.923336,9.792855,192.3479,64.148628
0242_r0000_c0032,0242,test,130,120,0,32,64,64,855,3241,20.874,kept,True,30,8,4880,0.505319,0.085021,0.49484,0.07907,0.491812,0.074962,0.490002,0.064163,0.264516,0.039895,0.237839,0.02955,-0.000294,0.017573,0.002805,0.021151,0.294168,0.109304,5049.162109,51.073589,20.002098,11.41029,204.085999,62.611553
0242_r0000_c0064,0242,test,130,120,0,64,64,64,762,3334,18.6035,kept,True,30,8,4880,0.552071,0.067787,0.538622,0.06299,0.532908,0.060559,0.523473,0.05548,0.264717,0.046052,0.242619,0.036461,-0.008295,0.013089,0.013381,0.016247,0.334483,0.105659,5120.844727,70.140381,26.38838,13.980125,219.135025,80.931366
0242_r0032_c0000,0242,test,130,120,32,0,64,64,864,3232,21.0938,kept,True,30,8,4880,0.443958,0.076252,0.438519,0.070813,0.439424,0.066459,0.450569,0.053445,0.275767,0.037066,0.232973,0.024764,0.014784,0.024802,-0.016668,0.030789,0.220263,0.128189,4992.828125,37.497513,17.382305,8.551268,194.436127,74.984283
0242_r0032_c0032,0242,test,130,120,32,32,64,64,1409,2687,34.3994,kept,True,30,8,4880,0.501202,0.078047,0.491137,0.072894,0.488083,0.069071,0.489877,0.057708,0.275874,0.043932,0.241405,0.033088,0.00339,0.019438,-0.000774,0.023635,0.278222,0.106603,5018.50293,56.575138,22.45953,11.928141,237.23616,65.800369
0242_r0032_c0064,0242,test,130,120,32,64,64,64,625,3471,15.2588,kept,True,30,8,4880,0.490088,0.081459,0.482039,0.074709,0.480924,0.06924,0.486078,0.055742,0.29486,0.03922,0.258762,0.027798,0.007251,0.02285,-0.006933,0.029381,0.236672,0.108199,5102.481445,78.435966,30.053526,9.635989,209.69519,65.900185
0242_r0064_c0000,0242,test,130,120,64,0,64,64,928,3168,22.6562,kept,True,30,8,4880,0.415638,0.095156,0.41162,0.089208,0.412921,0.084465,0.43049,0.068218,0.269316,0.035806,0.231376,0.025687,0.024611,0.033736,-0.027466,0.040803,0.195375,0.147889,4955.705078,41.997879,19.627728,10.356529,204.457947,74.26899
0242_r0064_c0032,0242,test,130,120,64,32,64,64,818,3278,19.9707,kept,True,30,8,4880,0.438126,0.09051,0.432672,0.084715,0.433098,0.079745,0.449256,0.064145,0.282665,0.050827,0.241434,0.02966,0.021581,0.031631,-0.023188,0.038534,0.20338,0.147583,4985.525391,56.63369,24.696331,9.945746,222.407745,68.40963
0242_r0064_c0064,0242,test,130,120,64,64,64,64,97,3999,2.3682,kept,True,30,8,4880,0.398724,0.076086,0.398427,0.069579,0.404346,0.063636,0.43709,0.043022,0.316279,0.035835,0.25717,0.01837,0.042481,0.036727,-0.051139,0.044858,0.108902,0.121039,4993.173828,92.30201,29.520206,4.892393,184.488586,44.420975
0242_r0096_c0000,0242,test,130,120,96,0,64,64,192,3904,4.6875,kept,True,30,8,4880,0.3698,0.076587,0.368428,0.072244,0.371283,0.068293,0.39702,0.05697,0.271996,0.032231,0.235792,0.024608,0.035685,0.03457,-0.040581,0.041354,0.142126,0.127736,4936.216797,49.437866,24.627094,9.708333,195.580292,59.308971
0242_r0096_c0032,0242,test,130,120,96,32,64,64,55,4041,1.3428,kept,True,30,8,4880,0.37286,0.059144,0.371935,0.05571,0.376122,0.053038,0.40789,0.050656,0.29927,0.048723,0.250503,0.023351,0.041376,0.029738,-0.047545,0.035497,0.1079,0.108853,4953.496094,48.421627,29.004219,5.94429,186.527878,50.210827
0242_r0096_c0064,0242,test,130,120,96,64,64,64,0,4096,0.0,filtered,True,30,8,4880,0.347518,0.04235,0.351601,0.038094,0.361571,0.035259,0.413033,0.02624,0.332288,0.021766,0.258863,0.010138,0.06787,0.030792,-0.082318,0.035954,0.026166,0.049479,4910.180664,59.896915,30.084667,3.324645,164.156647,7.088465
0248_r0000_c0000,0248,test,84,61,0,0,64,64,555,3541,13.5498,kept,True,12,3,1020,0.295799,0.065071,0.325461,0.061825,0.336773,0.060172,0.33629,0.056618,0.289338,0.043224,0.293808,0.040307,0.000111,0.013039,-0.017958,0.021062,0.055331,0.091425,5362.041504,142.579102,36.124321,10.875445,214.307953,23.372925
0248_r0032_c0000,0248,test,84,61,32,0,64,64,457,3639,11.1572,kept,True,12,3,1020,0.237428,0.047548,0.27455,0.046387,0.290311,0.043444,0.298702,0.036181,0.295585,0.022714,0.300859,0.023315,0.016263,0.027847,-0.045267,0.039725,-0.042097,0.088176,5204.825195,101.153076,30.970051,9.145765,203.588089,33.937294
0249_r0000_c0000,0249,test,116,87,0,0,64,64,669,3427,16.333,kept,True,12,9,2196,0.299562,0.046398,0.333831,0.046258,0.347033,0.045932,0.346337,0.043157,0.290485,0.031102,0.29149,0.026758,-0.000381,0.012317,-0.019066,0.018891,0.064768,0.074062,5269.089844,94.927635,27.116726,12.518597,199.327026,48.459549
0249_r0000_c0032,0249,test,116,87,0,32,64,64,595,3501,14.5264,kept,True,12,9,2196,0.317645,0.06745,0.347255,0.064695,0.357931,0.063089,0.353737,0.05853,0.283019,0.038217,0.284368,0.036025,-0.00493,0.011606,-0.010856,0.018493,0.095045,0.083897,5375.99707,125.039223,35.086735,9.781282,216.388367,18.687532
0249_r0032_c0000,0249,test,116,87,32,0,64,64,1696,2400,41.4062,kept,True,12,9,2196,0.276342,0.048779,0.30584,0.04317,0.317351,0.039837,0.318447,0.0354,0.278041,0.034752,0.281197,0.030443,0.002755,0.013897,-0.022188,0.023233,0.042988,0.094167,5182.262695,48.155903,17.720665,9.04768,203.593338,67.16468
0249_r0032_c0032,0249,test,116,87,32,32,64,64,1320,2776,32.2266,kept,True,12,9,2196,0.261064,0.045844,0.296068,0.04098,0.310061,0.038291,0.312374,0.033867,0.283023,0.024768,0.288503,0.024333,0.004507,0.012367,-0.02848,0.02118,0.019832,0.072323,5228.626953,78.709045,26.471329,8.412575,205.79985,38.844242
0249_r0064_c0000,0249,test,116,87,64,0,64,64,1102,2994,26.9043,kept,True,12,9,2196,0.242838,0.067066,0.26871,0.060828,0.280769,0.055711,0.288158,0.044024,0.260557,0.032495,0.26391,0.02872,0.017537,0.045748,-0.042296,0.060952,0.003154,0.138723,5143.506836,33.135845,16.762669,7.398076,172.414581,80.243202
0249_r0064_c0032,0249,test,116,87,64,32,64,64,800,3296,19.5312,kept,True,12,9,2196,0.203068,0.045675,0.237812,0.050031,0.254963,0.048744,0.269953,0.038164,0.277571,0.024047,0.27665,0.026107,0.033169,0.050207,-0.069969,0.063468,-0.085959,0.112141,5127.931152,54.425629,19.835062,9.198596,182.508591,51.797024
0253_r0000_c0000,0253,test,91,104,0,0,64,64,1044,3052,25.4883,kept,True,5,24,2824,0.262572,0.042135,0.273176,0.040182,0.282198,0.038982,0.322023,0.030359,0.302792,0.031942,0.258814,0.027462,0.065416,0.045049,-0.081472,0.051584,-0.050286,0.082442,5130.370117,75.862885,22.775669,8.792368,300.084412,61.290173
0253_r0000_c0032,0253,test,91,104,0,32,64,64,1481,2615,36.1572,kept,True,5,24,2824,0.258275,0.055234,0.273197,0.050772,0.283689,0.048768,0.305707,0.051732,0.291119,0.041628,0.264711,0.032167,0.037022,0.022476,-0.05709,0.029444,-0.035303,0.099712,5244.295898,90.008743,26.922409,10.214689,275.978638,72.032272
0253_r0000_c0064,0253,test,91,104,0,64,64,64,587,3509,14.3311,kept,True,5,24,2824,0.21276,0.069761,0.234196,0.065175,0.247908,0.061839,0.263826,0.059672,0.272116,0.041063,0.261309,0.033797,0.03335,0.02567,-0.065238,0.040757,-0.087131,0.136712,5333.984375,54.350967,32.070194,7.836735,226.892151,85.845367
0253_r0032_c0000,0253,test,91,104,32,0,64,64,1129,2967,27.5635,kept,True,5,24,2824,0.261518,0.044868,0.272832,0.03992,0.281037,0.037914,0.307091,0.040241,0.292686,0.034338,0.265451,0.027071,0.043071,0.028058,-0.058269,0.03487,-0.034754,0.092869,5222.135742,77.756302,25.34428,8.748982,253.173676,112.994118
0253_r0032_c0032,0253,test,91,104,32,32,64,64,1352,2744,33.0078,kept,True,5,24,2824,0.225308,0.071227,0.240646,0.063332,0.252249,0.057171,0.275553,0.053234,0.281492,0.034341,0.260258,0.026535,0.048228,0.039337,-0.077002,0.063132,-0.090541,0.156623,5287.822266,58.85955,24.475821,9.056674,204.144348,114.533722
0253_r0032_c0064,0253,test,91,104,32,64,64,64,404,3692,9.8633,kept,True,5,24,2824,0.156216,0.052032,0.180305,0.047789,0.199411,0.042492,0.231912,0.036197,0.285302,0.032046,0.265506,0.019743,0.079649,0.052227,-0.134289,0.075255,-0.232531,0.144005,5306.789062,51.238586,28.197197,6.022916,171.930206,68.610207
0266_r0000_c0000,0266,test,99,106,0,0,64,64,1257,2839,30.6885,kept,True,29,22,5890,0.560344,0.108716,0.547335,0.1017,0.543196,0.098042,0.546747,0.081891,0.230005,0.036071,0.182712,0.0297,0.005763,0.030924,-0.002625,0.036157,0.391096,0.132733,4670.674316,45.404224,20.519049,8.893487,209.801239,127.640762
0266_r0000_c0032,0266,test,99,106,0,32,64,64,1310,2786,31.9824,kept,True,29,22,5890,0.562259,0.085363,0.547798,0.081012,0.542801,0.079182,0.540931,0.073034,0.240506,0.042115,0.205807,0.035769,-0.000922,0.014666,0.005299,0.018195,0.386218,0.099876,4742.109375,87.304634,26.988274,9.527216,283.914368,75.125282
0266_r0000_c0064,0266,test,99,106,0,64,64,64,240,3856,5.8594,kept,True,29,22,5890,0.570462,0.08911,0.555132,0.084928,0.550244,0.083053,0.548728,0.076905,0.258433,0.038278,0.224487,0.032368,-0.000455,0.014183,0.004617,0.017897,0.360848,0.092261,4828.141602,70.187546,30.306721,8.497375,279.263458,72.916878
0266_r0032_c0000,0266,test,99,106,32,0,64,64,1189,2907,29.0283,kept,True,29,22,5890,0.572162,0.115427,0.556399,0.109577,0.550216,0.106908,0.547573,0.09536,0.237009,0.030314,0.200765,0.031878,0.000135,0.019917,0.00484,0.024472,0.382064,0.137599,4740.02832,63.266541,23.686312,10.389669,219.467987,122.100571
0266_r0032_c0032,0266,test,99,106,32,32,64,64,1135,2961,27.71,kept,True,29,22,5890,0.526711,0.132153,0.514507,0.123628,0.511024,0.118578,0.513905,0.104772,0.251811,0.032351,0.218927,0.027019,0.006792,0.024248,-0.00494,0.032543,0.324314,0.149541,4805.431152,70.747993,29.819195,10.455613,254.373352,87.87117
0266_r0032_c0064,0266,test,99,106,32,64,64,64,167,3929,4.0771,kept,True,29,22,5890,0.506545,0.104728,0.496636,0.097688,0.495226,0.093238,0.502051,0.082383,0.267299,0.03074,0.230518,0.023675,0.009455,0.02128,-0.009144,0.027942,0.289922,0.11211,4857.524414,48.736774,31.251469,9.699345,238.022308,69.539665
0266_r0064_c0000,0266,test,99,106,64,0,64,64,150,3946,3.6621,kept,True,29,22,5890,0.497278,0.130513,0.485532,0.122991,0.481205,0.119259,0.485263,0.105389,0.249272,0.030465,0.21641,0.030589,0.008474,0.026118,-0.00538,0.03388,0.29455,0.151627,4784.765137,56.768349,26.948088,11.696788,221.74527,104.597374
0266_r0064_c0032,0266,test,99,106,64,32,64,64,116,3980,2.832,kept,True,29,22,5890,0.464401,0.1441,0.457456,0.134513,0.456984,0.128784,0.466647,0.113746,0.256514,0.029697,0.222778,0.023119,0.016377,0.029724,-0.018385,0.040698,0.255309,0.167092,4826.045898,45.684116,31.343987,11.31167,218.534363,97.085327
0266_r0064_c0064,0266,test,99,106,64,64,64,64,0,4096,0.0,filtered,True,29,22,5890,0.461348,0.096086,0.455497,0.089199,0.456433,0.084301,0.468856,0.072755,0.262676,0.022141,0.223498,0.015112,0.016489,0.023975,-0.018939,0.031655,0.256602,0.118893,4830.214355,39.812656,30.405254,10.151636,205.156464,65.030159
0268_r0000_c0000,0268,test,146,135,0,0,64,64,0,4096,0.0,filtered,True,14,25,5890,0.521657,0.055968,0.509691,0.052404,0.50699,0.051126,0.514889,0.048816,0.288239,0.044109,0.251215,0.036414,0.007847,0.013168,-0.005429,0.016272,0.266979,0.086247,4978.056641,91.68084,35.515396,11.445947,242.103149,87.006683
0268_r0000_c0032,0268,test,146,135,0,32,64,64,461,3635,11.2549,kept,True,14,25,5890,0.539309,0.062936,0.526722,0.058757,0.523185,0.056336,0.52272,0.049709,0.278133,0.037106,0.248882,0.03243,0.000163,0.013487,0.002815,0.016251,0.299447,0.088321,5011.481934,62.583515,33.176655,11.25722,188.65332,101.328033
0268_r0000_c0064,0268,test,146,135,0,64,64,64,1158,2938,28.2715,kept,True,14,25,5890,0.586163,0.069899,0.570557,0.066016,0.564678,0.063957,0.558247,0.058032,0.287163,0.043245,0.255438,0.033758,-0.005128,0.011276,0.009954,0.013194,0.324113,0.084486,5033.813477,73.173386,34.635773,12.071999,216.734528,95.740791
0268_r0000_c0096,0268,test,146,135,0,96,64,64,697,3399,17.0166,kept,True,14,25,5890,0.621003,0.06487,0.602825,0.06243,0.595594,0.061433,0.588392,0.055217,0.310481,0.043416,0.268552,0.032813,-0.005448,0.010322,0.011236,0.011833,0.314737,0.073606,5102.526367,81.102249,37.04911,12.054526,269.10614,56.431583
0268_r0032_c0000,0268,test,146,135,32,0,64,64,357,3739,8.7158,kept,True,14,25,5890,0.50264,0.06038,0.493692,0.056843,0.4934,0.054981,0.506485,0.04696,0.307674,0.027701,0.25809,0.026365,0.013957,0.016072,-0.013869,0.018298,0.22889,0.074389,4937.743652,80.722839,28.187088,7.715892,196.719894,43.341763
0268_r0032_c0032,0268,test,146,135,32,32,64,64,1740,2356,42.4805,kept,True,14,25,5890,0.559557,0.054828,0.547713,0.051098,0.545329,0.048029,0.544514,0.038539,0.282837,0.031382,0.246275,0.027292,-6.5e-05,0.013791,0.002003,0.016273,0.317359,0.081976,4942.347168,66.536911,23.31015,9.552062,194.045135,47.248074
0268_r0032_c0064,0268,test,146,135,32,64,64,64,2040,2056,49.8047,kept,True,14,25,5890,0.582418,0.063062,0.568554,0.059605,0.564283,0.057678,0.558417,0.051138,0.280125,0.043473,0.245409,0.033526,-0.004683,0.012563,0.008303,0.014698,0.339977,0.077963,4992.691406,81.611458,27.689232,13.957646,222.141342,55.073677
0268_r0032_c0096,0268,test,146,135,32,96,64,64,657,3439,16.04,kept,True,14,25,5890,0.584506,0.06877,0.56999,0.065538,0.566236,0.063738,0.564005,0.057159,0.30522,0.045758,0.260751,0.034118,-0.001371,0.013107,0.004535,0.015542,0.302979,0.067002,5077.637695,72.674942,33.561253,12.01974,219.934143,53.74559
0268_r0064_c0000,0268,test,146,135,64,0,64,64,1219,2877,29.7607,kept,True,14,25,5890,0.481086,0.076794,0.472411,0.072878,0.47181,0.070593,0.490243,0.058018,0.299351,0.033307,0.242585,0.029753,0.020753,0.021762,-0.020465,0.02397,0.217704,0.090115,4811.44043,89.52002,28.400459,8.180535,216.276398,41.798241
0268_r0064_c0032,0268,test,146,135,64,32,64,64,2141,1955,52.2705,kept,True,14,25,5890,0.553839,0.058407,0.541081,0.054796,0.537321,0.052906,0.541016,0.044248,0.290227,0.041469,0.242075,0.030005,0.004216,0.015195,-0.00087,0.017333,0.301094,0.089762,4880.617188,58.836742,24.571709,12.55415,232.02478,57.570724
0268_r0064_c0064,0268,test,146,135,64,64,64,64,1226,2870,29.9316,kept,True,14,25,5890,0.547879,0.061469,0.535878,0.056936,0.53287,0.054517,0.539889,0.044859,0.301402,0.047879,0.247179,0.030804,0.007434,0.019288,-0.00483,0.022245,0.280314,0.095763,4948.824219,69.732826,27.425493,13.081387,216.082306,64.197586
0268_r0064_c0096,0268,test,146,135,64,96,64,64,132,3964,3.2227,kept,True,14,25,5890,0.528107,0.05114,0.51747,0.04761,0.516704,0.046064,0.531775,0.038869,0.319102,0.036257,0.25637,0.023358,0.014985,0.018117,-0.014366,0.020236,0.237291,0.064959,4983.680176,85.15239,30.804344,8.676999,180.419754,48.547417
0268_r0096_c0000,0268,test,146,135,96,0,64,64,862,3234,21.0449,kept,True,14,25,5890,0.450436,0.072802,0.441848,0.06873,0.440543,0.06622,0.466173,0.053012,0.287135,0.037086,0.22842,0.033399,0.029466,0.023802,-0.028343,0.026247,0.206575,0.083144,4731.933105,92.494766,30.392075,8.873089,240.522537,35.468658
0268_r0096_c0032,0268,test,146,135,96,32,64,64,828,3268,20.2148,kept,True,14,25,5890,0.496141,0.062658,0.485587,0.058601,0.483055,0.056015,0.503072,0.046186,0.306982,0.038855,0.247826,0.028123,0.021527,0.019338,-0.019185,0.022447,0.223988,0.079391,4846.637207,68.761009,32.099449,10.382471,225.814529,55.898067
0268_r0096_c0064,0268,test,146,135,96,64,64,64,138,3958,3.3691,kept,True,14,25,5890,0.493968,0.046504,0.485267,0.042503,0.484534,0.040134,0.51461,0.029855,0.324639,0.030645,0.252558,0.020631,0.030934,0.021649,-0.030378,0.024166,0.197837,0.060683,4875.887207,68.619034,29.373909,8.002566,187.703857,50.995064
0268_r0096_c0096,0268,test,146,135,96,96,64,64,0,4096,0.0,filtered,True,14,25,5890,0.496295,0.034731,0.487557,0.032595,0.487632,0.032085,0.521406,0.019959,0.331147,0.018157,0.252645,0.014889,0.034169,0.019899,-0.034284,0.020273,0.190278,0.045836,4856.379883,73.092278,25.330786,6.707855,172.317169,22.729212
0286_r0000_c0000,0286,test,289,177,0,0,64,64,0,4096,0.0,filtered,True,31,15,10287,0.743392,0.181305,0.73987,0.173942,0.733612,0.16684,0.685623,0.145933,0.178874,0.065675,0.172115,0.056542,-0.029768,0.016931,0.032214,0.024594,0.562271,0.236336,5476.463379,78.24778,28.991179,13.317433,92.466583,47.883358
0286_r0000_c0032,0286,test,289,177,0,32,64,64,0,4096,0.0,kept,True,31,15,10287,0.578309,0.231207,0.582985,0.218686,0.585142,0.207524,0.553975,0.182796,0.201559,0.080359,0.192908,0.072611,-0.021479,0.0208,0.014897,0.034799,0.424075,0.290749,5324.898438,112.037163,27.111092,13.619472,113.193451,46.452641
0286_r0000_c0064,0286,test,289,177,0,64,64,64,968,3128,23.6328,kept,True,31,15,10287,0.402659,0.131139,0.415912,0.120192,0.425492,0.112659,0.409664,0.100233,0.213875,0.065783,0.204933,0.06109,-0.016248,0.017192,0.001744,0.030252,0.296263,0.222159,5210.156738,63.625443,21.664949,11.413643,155.88913,46.407223
0286_r0000_c0096,0286,test,289,177,0,96,64,64,1717,2379,41.9189,kept,True,31,15,10287,0.40048,0.092774,0.411834,0.082709,0.420231,0.076339,0.408561,0.071653,0.246354,0.04659,0.234915,0.043074,-0.013211,0.013925,0.001089,0.023672,0.24261,0.13439,5224.5,60.499557,21.543922,10.651807,207.974747,58.25626
0286_r0000_c0128,0286,test,289,177,0,128,64,64,749,3347,18.2861,kept,True,31,15,10287,0.471935,0.135039,0.475663,0.124109,0.478057,0.116367,0.462791,0.103901,0.253667,0.044924,0.241526,0.040414,-0.013719,0.016164,0.008757,0.026027,0.283672,0.172971,5325.251465,85.63726,29.817463,11.949979,259.129059,43.066891
0286_r0032_c0000,0286,test,289,177,32,0,64,64,0,4096,0.0,filtered,True,31,15,10287,0.612354,0.212507,0.613151,0.199233,0.611243,0.18792,0.578175,0.163617,0.217118,0.07371,0.205764,0.064942,-0.022202,0.022074,0.019603,0.035604,0.430083,0.274603,5437.314453,105.170601,34.594475,14.341894,124.564857,45.607254
0286_r0032_c0032,0286,test,289,177,32,32,64,64,0,4096,0.0,filtered,True,31,15,10287,0.434806,0.174366,0.44837,0.160923,0.457632,0.149569,0.441102,0.129623,0.249811,0.08628,0.236272,0.07949,-0.013169,0.026713,-0.002372,0.044865,0.260659,0.282885,5261.348633,135.073135,31.415373,16.529459,133.433075,46.101227
0286_r0032_c0064,0286,test,289,177,32,64,64,64,1298,2798,31.6895,kept,True,31,15,10287,0.384686,0.112277,0.401441,0.101041,0.410679,0.088534,0.390509,0.069347,0.210799,0.090069,0.202072,0.083159,-0.021497,0.027272,0.005969,0.046673,0.308029,0.274295,5138.833984,40.916786,18.841192,12.973425,165.885193,64.278282
0286_r0032_c0096,0286,test,289,177,32,96,64,64,2709,1387,66.1377,kept,True,31,15,10287,0.375308,0.100514,0.391864,0.090916,0.401502,0.080382,0.386715,0.066142,0.235047,0.075894,0.225825,0.070168,-0.016228,0.023838,0.000776,0.039136,0.246977,0.227539,5172.867188,68.381195,22.744457,12.292043,220.823654,61.730579
0286_r0032_c0128,0286,test,289,177,32,128,64,64,1411,2685,34.4482,kept,True,31,15,10287,0.36752,0.11213,0.38072,0.102371,0.390129,0.095039,0.384568,0.083409,0.266028,0.045188,0.255885,0.040348,-0.004306,0.019837,-0.010717,0.032008,0.162703,0.156653,5303.333008,107.773643,33.332687,9.82717,251.137878,37.059315
